record_id,student_id,student_name,level,department,course_code,course_name,semester_days,attendance_percent_norm,ca_score_norm,participation_score_0_5,lms_logins,risk_score,predicted_success_rate,risk_level,risk_numeric,recommended_action
REC10248,STU01360,Bayo D.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.6998,0.4755,1.6,23,0.443,0.557,Medium,1,Monitor and recommend targeted support
REC10249,STU00383,Somto C.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.74,0.7694,5.0,40,0.1732,0.8268,Low,0,No immediate action
REC10250,STU02738,Somto M.,Year 1,Computer Science,PHY102,General Physics II,98,0.8451,0.6171,2.6,36,0.2728,0.7272,Low,0,No immediate action
REC10251,STU00654,Ife P.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.394,0.5408,1.8,31,0.6333,0.3667,High,2,Advisor review and peer tutorial recommendation
REC10252,STU00298,Dami P.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.776,0.3615,4.4,34,0.4052,0.5948,Medium,1,Monitor and recommend targeted support
REC10253,STU02277,Ayo O.,Year 1,Computer Science,GST111,Communication in English,98,0.3804,0.2876,2.2,25,0.817,0.183,High,2,Advisor review and peer tutorial recommendation
REC10254,STU01394,Uche R.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.685,0.586,2.7,40,0.3422,0.6578,Low,0,No immediate action
REC10255,STU01081,Efe G.,Year 1,Computer Science,GST111,Communication in English,98,0.3384,0.6817,3.1,30,0.5643,0.4357,Medium,1,Monitor and recommend targeted support
REC10256,STU00885,Nora P.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.7583,0.358,3.8,40,0.4373,0.5627,Medium,1,Monitor and recommend targeted support
REC10257,STU00461,Zara T.,Year 1,Computer Science,GST111,Communication in English,98,0.4561,0.2647,1.8,25,0.8096,0.1904,High,2,Advisor review and peer tutorial recommendation
REC10258,STU00693,Tobi Q.,Year 1,Computer Science,GST111,Communication in English,98,0.8635,0.6999,2.9,19,0.2705,0.7295,Low,0,No immediate action
REC10259,STU02512,Zara G.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.8158,0.7072,3.6,37,0.2175,0.7825,Low,0,No immediate action
REC10260,STU00262,Ife G.,Year 1,Computer Science,GST111,Communication in English,98,0.718,0.7458,4.0,34,0.2291,0.7709,Low,0,No immediate action
REC10261,STU02530,Femi E.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.7202,0.3538,2.1,18,0.5667,0.4333,Medium,1,Monitor and recommend targeted support
REC10262,STU00603,Nora G.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.5223,0.3771,3.2,8,0.7455,0.2545,High,2,Advisor review and peer tutorial recommendation
REC10263,STU01533,Amaka H.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.8519,0.6135,3.7,30,0.2354,0.7646,Low,0,No immediate action
REC10264,STU00042,Uche T.,Year 1,Computer Science,GST111,Communication in English,98,0.722,0.8966,2.3,44,0.2502,0.7498,Low,0,No immediate action
REC10265,STU02436,Somto C.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.3861,0.3072,2.2,0,0.8854,0.1146,High,2,Advisor review and peer tutorial recommendation
REC10266,STU02001,Ife X.,Year 1,Computer Science,GST111,Communication in English,98,0.6216,0.5974,2.1,52,0.3881,0.6119,Medium,1,Monitor and recommend targeted support
REC10267,STU01832,Ife K.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.9477,0.646,3.4,37,0.1911,0.8089,Low,0,No immediate action
REC10268,STU02158,Dami L.,Year 1,Computer Science,PHY102,General Physics II,98,0.6209,0.696,4.3,31,0.2759,0.7241,Low,0,No immediate action
REC10269,STU02169,Muna U.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.9662,0.6761,4.5,34,0.1307,0.8693,Low,0,No immediate action
REC10270,STU01054,Bayo U.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.5374,0.3869,2.6,28,0.6993,0.3007,High,2,Advisor review and peer tutorial recommendation
REC10271,STU00334,Kene I.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.7595,0.6489,3.9,19,0.2874,0.7126,Low,0,No immediate action
REC10272,STU01846,Chidi Z.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.146,0.2604,1.7,14,0.9726,0.0274,High,2,Advisor review and peer tutorial recommendation
REC10273,STU01123,Seyi N.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.7671,0.6995,2.4,44,0.2873,0.7127,Low,0,No immediate action
REC10274,STU01610,Somto W.,Year 1,Computer Science,PHY102,General Physics II,98,0.8651,0.7682,4.4,51,0.1475,0.8525,Low,0,No immediate action
REC10275,STU02040,Kemi K.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.9572,0.8706,4.5,51,0.0759,0.9241,Low,0,No immediate action
REC10276,STU02557,Ada J.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.9282,0.7556,4.3,43,0.13,0.87,Low,0,No immediate action
REC10277,STU01830,Seyi Z.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.8152,0.7322,4.3,28,0.1965,0.8035,Low,0,No immediate action
REC10278,STU00658,Nora G.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.8907,0.5946,2.8,51,0.2533,0.7467,Low,0,No immediate action
REC10279,STU01214,Uche F.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.6191,0.4884,3.3,25,0.3973,0.6027,Medium,1,Monitor and recommend targeted support
REC10280,STU01114,Chidi T.,Year 1,Computer Science,PHY102,General Physics II,98,0.4929,0.7614,4.0,27,0.4518,0.5482,Medium,1,Monitor and recommend targeted support
REC10281,STU00543,Kene X.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.8003,0.8081,5,53,0.1374,0.8626,Low,0,No immediate action
REC10282,STU01367,Bayo U.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.4156,0.4943,2.7,20,0.6362,0.3638,High,2,Advisor review and peer tutorial recommendation
REC10283,STU01977,Dara N.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.8089,0.6237,5,45,0.1893,0.8107,Low,0,No immediate action
REC10284,STU00259,Efe A.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.9353,0.8157,4.7,51,0.0932,0.9068,Low,0,No immediate action
REC10285,STU01004,Efe W.,Year 1,Computer Science,PHY102,General Physics II,98,0.647,0.8966,2.4,47,0.2762,0.7238,Low,0,No immediate action
REC10286,STU00320,Ife S.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.6505,0.2337,3.2,20,0.5805,0.4195,Medium,1,Monitor and recommend targeted support
REC10287,STU02335,Tara G.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.7845,0.7349,3.5,17,0.2737,0.7263,Low,0,No immediate action
REC10288,STU00736,Ayo Y.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.7672,0.6543,3.5,20,0.2956,0.7044,Low,0,No immediate action
REC10289,STU01210,Dami N.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.7526,0.6957,1.6,34,0.3262,0.6738,Low,0,No immediate action
REC10290,STU01240,Dara W.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.7115,0.4563,3.4,22,0.3752,0.6248,Low,0,No immediate action
REC10291,STU02563,Ife H.,Year 1,Computer Science,GST111,Communication in English,98,0.7353,0.7726,2.3,34,0.2821,0.7179,Low,0,No immediate action
REC10292,STU01132,Tolu F.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.7697,0.4268,4.4,20,0.4269,0.5731,Medium,1,Monitor and recommend targeted support
REC10293,STU00266,Ireti B.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.5297,0.7742,2.5,56,0.4759,0.5241,Medium,1,Monitor and recommend targeted support
REC10294,STU00401,Ife Q.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.7345,0.7586,2.5,36,0.2786,0.7214,Low,0,No immediate action
REC10295,STU01915,Mira W.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.8543,0.637,2.5,43,0.2672,0.7328,Low,0,No immediate action
REC10296,STU01547,Zara T.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.6784,0.4326,0.7,6,0.6925,0.3075,High,2,Advisor review and peer tutorial recommendation
REC10297,STU01078,Rita A.,Year 1,Computer Science,GST111,Communication in English,98,0.3864,0.2905,1.6,13,0.8745,0.1255,High,2,Advisor review and peer tutorial recommendation
REC10298,STU00054,Mira M.,Year 1,Computer Science,GST111,Communication in English,98,0.7543,0.5359,3.2,41,0.3095,0.6905,Low,0,No immediate action
REC10299,STU02408,Chidi R.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.8684,0.5787,4.3,36,0.207,0.793,Low,0,No immediate action
REC10300,STU00289,Efe L.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.7748,0.8395,3.3,37,0.2062,0.7938,Low,0,No immediate action
REC10301,STU01087,Dami S.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.5618,0.3239,4.2,21,0.5458,0.4542,Medium,1,Monitor and recommend targeted support
REC10302,STU00524,Tara F.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.6805,0.7648,4.5,48,0.2184,0.7816,Low,0,No immediate action
REC10303,STU00385,Chidi N.,Year 1,Computer Science,PHY102,General Physics II,98,0.7582,0.7566,4.3,48,0.1977,0.8023,Low,0,No immediate action
REC10304,STU00517,Ireti H.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.3191,0.2432,3.4,13,0.8436,0.1564,High,2,Advisor review and peer tutorial recommendation
REC10305,STU00501,Efe X.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.7272,0.6884,3.2,52,0.2746,0.7254,Low,0,No immediate action
REC10306,STU02586,Tobi T.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.5259,0.5942,4.4,27,0.4727,0.5273,Medium,1,Monitor and recommend targeted support
REC10307,STU00084,Kemi Z.,Year 1,Computer Science,GST111,Communication in English,98,0.763,0.7442,4.3,26,0.2199,0.7801,Low,0,No immediate action
REC10308,STU00954,Ireti S.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.6489,0.7584,2.4,26,0.3373,0.6627,Low,0,No immediate action
REC10309,STU02622,Tobi Q.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.8838,0.5978,2.9,47,0.2511,0.7489,Low,0,No immediate action
REC10310,STU00787,Muna X.,Year 1,Computer Science,GST111,Communication in English,98,0.8452,0.3399,2.4,31,0.4691,0.5309,Medium,1,Monitor and recommend targeted support
REC10311,STU00379,Nifemi I.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.3296,0.6621,3.1,20,0.6043,0.3957,Medium,1,Monitor and recommend targeted support
REC10312,STU00245,Dara P.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.9217,0.6157,3.2,35,0.2186,0.7814,Low,0,No immediate action
REC10313,STU02697,Uche R.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.4826,0.6342,4.1,20,0.5115,0.4885,Medium,1,Monitor and recommend targeted support
REC10314,STU00311,Efe H.,Year 1,Computer Science,PHY102,General Physics II,98,0.6914,0.8895,3.1,32,0.2346,0.7654,Low,0,No immediate action
REC10315,STU02656,Uche P.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.7871,0.7707,3.4,29,0.2292,0.7708,Low,0,No immediate action
REC10316,STU00385,Bayo N.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.7486,0.3406,3.6,44,0.4544,0.5456,Medium,1,Monitor and recommend targeted support
REC10317,STU01181,Rita O.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.8254,0.4228,3.2,28,0.4293,0.5707,Medium,1,Monitor and recommend targeted support
REC10318,STU02125,Femi U.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.9059,0.8608,4.8,46,0.0874,0.9126,Low,0,No immediate action
REC10319,STU00568,Ada V.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.62,0.4775,2.9,34,0.3927,0.6073,Medium,1,Monitor and recommend targeted support
REC10320,STU01395,Kemi Q.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.8752,0.5915,2.7,48,0.2645,0.7355,Low,0,No immediate action
REC10321,STU00500,Mira C.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.3882,0.4587,1.2,8,0.7546,0.2454,High,2,Advisor review and peer tutorial recommendation
REC10322,STU00146,Dami I.,Year 1,Computer Science,PHY102,General Physics II,98,0.6087,0.4547,1.1,41,0.4761,0.5239,Medium,1,Monitor and recommend targeted support
REC10323,STU01607,Teni N.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.3981,0.41,3.0,21,0.7535,0.2465,High,2,Advisor review and peer tutorial recommendation
REC10324,STU01847,Efe Z.,Year 1,Computer Science,PHY102,General Physics II,98,0.8095,0.8147,3.3,37,0.1998,0.8002,Low,0,No immediate action
REC10325,STU00476,Lara D.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.7414,0.4968,3.0,31,0.3395,0.6605,Low,0,No immediate action
REC10326,STU02507,Tobi O.,Year 1,Computer Science,GST111,Communication in English,98,0.1404,0.1271,0,16,1,0,High,2,Advisor review and peer tutorial recommendation
REC10327,STU02083,Zara G.,Year 1,Computer Science,GST111,Communication in English,98,0.8916,0.748,4.9,38,0.123,0.877,Low,0,No immediate action
REC10328,STU01308,Efe X.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.5251,0.6781,3.3,45,0.4745,0.5255,Medium,1,Monitor and recommend targeted support
REC10329,STU00098,Nedu F.,Year 1,Computer Science,PHY102,General Physics II,98,0.9493,0.7914,3.6,48,0.1389,0.8611,Low,0,No immediate action
REC10330,STU01180,Bayo H.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.5904,0.4704,3.4,28,0.401,0.599,Medium,1,Monitor and recommend targeted support
REC10331,STU02167,Tolu Z.,Year 1,Computer Science,PHY102,General Physics II,98,0.8914,0.6644,3.6,20,0.2389,0.7611,Low,0,No immediate action
REC10332,STU02578,Ife Y.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.134,0.176,0.7,10,1,0,High,2,Advisor review and peer tutorial recommendation
REC10333,STU01669,Ayo S.,Year 1,Computer Science,GST111,Communication in English,98,0.8806,0.8954,4.0,39,0.1191,0.8809,Low,0,No immediate action
REC10334,STU01101,Jide L.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.7847,0.5417,4.4,46,0.2476,0.7524,Low,0,No immediate action
REC10335,STU01938,Tobi B.,Year 1,Computer Science,GST111,Communication in English,98,0.3079,0.382,2.1,19,0.8401,0.1599,High,2,Advisor review and peer tutorial recommendation
REC10336,STU02389,Ada U.,Year 1,Computer Science,PHY102,General Physics II,98,0.7296,0.5246,3.4,42,0.3148,0.6852,Low,0,No immediate action
REC10337,STU01355,Uche P.,Year 1,Computer Science,GST111,Communication in English,98,0.8411,0.9003,3.9,28,0.1518,0.8482,Low,0,No immediate action
REC10338,STU00800,Lara O.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.2093,0.0501,1.7,16,1,0,High,2,Advisor review and peer tutorial recommendation
REC10339,STU00403,Ada N.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.8739,0.6948,3.3,36,0.21,0.79,Low,0,No immediate action
REC10340,STU01658,Ada K.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.6214,0.7222,3.8,25,0.3062,0.6938,Low,0,No immediate action
REC10341,STU02319,Tobi L.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.7638,0.8518,3.2,51,0.2109,0.7891,Low,0,No immediate action
REC10342,STU01276,Teni S.,Year 1,Computer Science,PHY102,General Physics II,98,0.7702,0.6409,2.7,24,0.3182,0.6818,Low,0,No immediate action
REC10343,STU01587,Teni A.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.5269,0.762,1.6,13,0.5768,0.4232,Medium,1,Monitor and recommend targeted support
REC10344,STU01597,Uche F.,Year 1,Computer Science,GST111,Communication in English,98,0.572,0.6833,2.8,22,0.3869,0.6131,Medium,1,Monitor and recommend targeted support
REC10345,STU02597,Zara T.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.9231,0.8023,4.2,39,0.1221,0.8779,Low,0,No immediate action
REC10346,STU02495,Bayo K.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.5995,0.4621,2.5,40,0.4216,0.5784,Medium,1,Monitor and recommend targeted support
REC10347,STU00063,Ireti G.,Year 1,Computer Science,PHY102,General Physics II,98,0.6289,0.3245,1.1,29,0.6183,0.3817,Medium,1,Monitor and recommend targeted support
REC10348,STU00812,Efe X.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.7748,0.6444,4.4,34,0.2208,0.7792,Low,0,No immediate action
REC10349,STU01716,Kene L.,Year 1,Computer Science,PHY102,General Physics II,98,0.8046,0.3407,2.8,31,0.4691,0.5309,Medium,1,Monitor and recommend targeted support
REC10350,STU00440,Tobi B.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.5883,0.4527,2.4,42,0.4329,0.5671,Medium,1,Monitor and recommend targeted support
REC10351,STU02429,Efe J.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.6789,0.5202,2.4,38,0.3764,0.6236,Low,0,No immediate action
REC10352,STU02226,Dami H.,Year 1,Computer Science,GST111,Communication in English,98,0.3382,0.289,2.5,9,0.8705,0.1295,High,2,Advisor review and peer tutorial recommendation
REC10353,STU02019,Nedu G.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.5275,0.3679,1.0,17,0.8466,0.1534,High,2,Advisor review and peer tutorial recommendation
REC10354,STU02694,Zara V.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.4668,0.284,1.8,6,0.8577,0.1423,High,2,Advisor review and peer tutorial recommendation
REC10355,STU01029,Tobi R.,Year 1,Computer Science,PHY102,General Physics II,98,0.5132,0.1431,1.1,21,0.8635,0.1365,High,2,Advisor review and peer tutorial recommendation
REC10356,STU02099,Femi O.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.7125,0.5917,3.3,47,0.3055,0.6945,Low,0,No immediate action
REC10357,STU01984,Kene K.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.8897,0.406,2.5,52,0.4223,0.5777,Medium,1,Monitor and recommend targeted support
REC10358,STU01918,Jide A.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.7744,0.7464,1.8,37,0.2943,0.7057,Low,0,No immediate action
REC10359,STU01963,Kene O.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.5691,0.3083,1.4,14,0.681,0.319,High,2,Advisor review and peer tutorial recommendation
REC10360,STU00996,Tolu R.,Year 1,Computer Science,GST111,Communication in English,98,0.9708,0.7555,3.5,30,0.1532,0.8468,Low,0,No immediate action
REC10361,STU00464,Ayo M.,Year 1,Computer Science,PHY102,General Physics II,98,0.6378,0.5011,2.9,23,0.4081,0.5919,Medium,1,Monitor and recommend targeted support
REC10362,STU01346,Bayo F.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.5458,0.3826,1.0,28,0.8012,0.1988,High,2,Advisor review and peer tutorial recommendation
REC10363,STU02560,Zara T.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.8295,0.4513,3.1,40,0.3088,0.6912,Low,0,No immediate action
REC10364,STU00349,Teni I.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.9481,0.8185,3.7,50,0.1272,0.8728,Low,0,No immediate action
REC10365,STU01001,Ireti U.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.8712,0.643,3.1,24,0.2612,0.7388,Low,0,No immediate action
REC10366,STU02086,Seyi H.,Year 1,Computer Science,PHY102,General Physics II,98,0.7535,0.5857,1.9,34,0.3469,0.6531,Low,0,No immediate action
REC10367,STU00671,Kene I.,Year 1,Computer Science,GST111,Communication in English,98,0.4212,0.7089,3.9,26,0.5033,0.4967,Medium,1,Monitor and recommend targeted support
REC10368,STU02594,Nedu I.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.6556,0.4866,2.8,33,0.3798,0.6202,Low,0,No immediate action
